FROM_GEO,TO_GEO,FROM_LOC,TO_LOC,Regions,Di,Smin,Smean,Smax,xi,tip,ci
djq3e,djq3k,"(29.804194622090805, -81.053356570237256)","(29.769263402073364, -81.034722139404479)","(0.0, 0.0)",2.660383368,5.73862282,7.16620492,8.58607036,0.242216632,0,0
djq3k,djq3h,"(29.769263402073364, -81.034722139404479)","(29.734332182055923, -81.016087708571703)","(0.0, 0.0)",2.66054718,5.904959713,7.354834387,8.69924804,0.121438296,0,0
djq3h,djq2u,"(29.734332182055923, -81.016087708571703)","(29.699400962038485, -80.997453277738927)","(0.0, 0.0)",2.660710864,6.071296607,7.543463853,8.81242572,0.167555812,0,0
djq2u,djq2v,"(29.699400962038485, -80.997453277738927)","(29.664469742021044, -80.978818846906165)","(0.0, 0.0)",2.66087442,6.2376335,7.73209332,8.9256034,0.102923582,0,0
djq2v,djq2t,"(29.664469742021044, -80.978818846906165)","(29.629538522003603, -80.960184416073389)","(0.0, 0.0)",2.661037848,6.403970393,7.920722787,9.03878108,0.237690706,0,0
djq2t,djq2q,"(29.629538522003603, -80.960184416073389)","(29.594607301986166, -80.941549985240613)","(0.0, 0.0)",2.661201148,6.570307287,8.109352253,9.15195876,0.093764393,0,0
djq2q,djq2n,"(29.594607301986166, -80.941549985240613)","(29.559676081968725, -80.922915554407837)","(0.0, 0.0)",2.661364319,6.73664418,8.29798172,9.26513644,0.080549347,0,0
djq2n,djnry,"(29.559676081968725, -80.922915554407837)","(29.524744861951284, -80.904281123575075)","(0.0, 0.0)",2.661527361,6.902981073,8.486611187,9.37831412,0.109672991,0,0
djnry,djnrz,"(29.524744861951284, -80.904281123575075)","(29.489813641933843, -80.885646692742299)","(0.0, 0.0)",2.661690275,7.069317967,8.675240653,9.4914918,0.199046569,0,0
djnrz,djnrx,"(29.489813641933843, -80.885646692742299)","(29.454882421916405, -80.867012261909522)","(0.0, 0.0)",2.661853059,7.23565486,8.86387012,9.60466948,0.071705244,0,0
djnrx,djnx2,"(29.454882421916405, -80.867012261909522)","(29.419951201898964, -80.848377831076746)","(0.0, 0.0)",2.662015714,7.401991753,9.052499587,9.71784716,0.2366853,0,0
djnx2,djnx0,"(29.419951201898964, -80.848377831076746)","(29.385019981881523, -80.829743400243984)","(0.0, 0.0)",2.662178239,7.4851602,9.14681432,9.774436,0.052329632,0,0
djnx0,djnwc,"(29.385019981881523, -80.829743400243984)","(29.350088761864086, -80.811108969411208)","(0.0, 0.0)",2.662340634,7.339206202,9.005783914,9.670378009,0.187019192,0,0
djnwc,djnw9,"(29.350088761864086, -80.811108969411208)","(29.280226321829204, -80.773840107745656)","(0.0, 0.0)",5.325167878,7.047298205,8.723723103,9.462262027,0.404874691,0,0
djnw9,djnw6,"(29.280226321829204, -80.773840107745656)","(29.245295101811767, -80.755205676912894)","(0.0, 0.0)",2.662827039,6.755390208,8.441662292,9.254146045,0.009961812,0,0
djnw6,djnw4,"(29.245295101811767, -80.755205676912894)","(29.210363881794326, -80.736571246080118)","(0.0, 0.0)",2.662988912,6.463482211,8.15960148,9.046030064,0.171097839,0,0
djnw4,djntg,"(29.210363881794326, -80.736571246080118)","(29.175432661776885, -80.717936815247342)","(0.0, 0.0)",2.663150655,6.171574214,7.877540669,8.837914082,0.172079536,0,0
djntg,djnts,"(29.175432661776885, -80.717936815247342)","(29.105570221742006, -80.680667953581803)","(0.0, 0.0)",5.326785958,5.879666217,7.595479858,8.6297981,0.279899144,0,0
djnts,djntk,"(29.105570221742006, -80.680667953581803)","(29.070639001724565, -80.662033522749027)","(0.0, 0.0)",2.663635095,5.58775822,7.313419046,8.421682118,0.049240435,0,0
djntk,djnth,"(29.070639001724565, -80.662033522749027)","(29.035707781707128, -80.643399091916251)","(0.0, 0.0)",2.663796312,5.295850223,7.031358235,8.213566136,0.055268105,0,0
djnth,djnsv,"(29.035707781707128, -80.643399091916251)","(29.000776561689687, -80.624764661083489)","(0.0, 0.0)",2.663957397,5.003942226,6.749297424,8.005450155,0.027953891,0,0
djnsv,djnsw,"(29.000776561689687, -80.624764661083489)","(28.930914121654808, -80.587495799417937)","(0.0, 0.0)",5.328397464,4.712034229,6.467236613,7.797334173,0.552827497,0,0
djnsw,djnsq,"(28.930914121654808, -80.587495799417937)","(28.895982901637367, -80.568861368585161)","(0.0, 0.0)",2.664439857,4.420126232,6.185175801,7.589218191,0.052727792,0,0
djnsq,djnsp,"(28.895982901637367, -80.568861368585161)","(28.861051681619927, -80.550226937752399)","(0.0, 0.0)",2.664600411,4.128218235,5.90311499,7.381102209,0.33677214,0,0
djnsp,djnez,"(28.861051681619927, -80.550226937752399)","(28.826120461602489, -80.531592506919623)","(0.0, 0.0)",2.664760832,3.836310238,5.621054179,7.172986227,0.156932127,0,0
djnez,djng8,"(28.826120461602489, -80.531592506919623)","(28.756258021567607, -80.49432364525407)","(0.0, 0.0)",5.330002341,3.544402241,5.338993367,6.964870245,0.686903702,0,0
djng8,djng2,"(28.756258021567607, -80.49432364525407)","(28.72132680155017, -80.475689214421308)","(0.0, 0.0)",2.665241296,3.252494244,5.056932556,6.756754264,0.083700832,0,0
djng2,djng1,"(28.72132680155017, -80.475689214421308)","(28.686395581532729, -80.457054783588532)","(0.0, 0.0)",2.665401183,2.960586247,4.774871745,6.548638282,0.321697541,0,0
djng1,djnfc,"(28.686395581532729, -80.457054783588532)","(28.637726084003415, -80.440192903334079)","(0.0, 0.0)",3.515683144,2.66867825,4.492810933,6.3405223,0.182064653,0,0
djnfc,djnf9,"(28.637726084003415, -80.440192903334079)","(28.589056586474101, -80.423331023079626)","(0.0, 0.0)",3.515821168,2.376770253,4.210750122,6.132406318,0.199513604,0,0
djnf9,djnfd,"(28.589056586474101, -80.423331023079626)","(28.564721837709445, -80.4149000829524)","(0.0, 0.0)",1.757962298,2.084862256,3.928689311,5.924290336,0.372704609,0,0
djnfd,djnf6,"(28.564721837709445, -80.4149000829524)","(28.54038708894479, -80.406469142825173)","(0.0, 0.0)",1.757996746,1.792954259,3.646628499,5.716174355,0.189506341,0,0
djnf6,djnf4,"(28.54038708894479, -80.406469142825173)","(28.516052340180131, -80.398038202697947)","(0.0, 0.0)",1.758031173,1.501046262,3.364567688,5.508058373,0.257610383,0,0
djnf4,djncf,"(28.516052340180131, -80.398038202697947)","(28.467382842650821, -80.381176322443494)","(0.0, 0.0)",3.516165544,1.209138265,3.082506877,5.299942391,0.247452317,0,0
djncf,djncg,"(28.467382842650821, -80.381176322443494)","(28.443048093886162, -80.372745382316268)","(0.0, 0.0)",1.758134339,0.660203133,2.178098736,4.6814404,0.022657848,0,0
djncg,djnce,"(28.443048093886162, -80.372745382316268)","(28.418713345121507, -80.364314442189041)","(0.0, 0.0)",1.758168688,0.660203133,2.178098736,4.6814404,0.654091105,0,0
djnce,djnc7,"(28.418713345121507, -80.364314442189041)","(28.370043847592193, -80.347452561934588)","(0.0, 0.0)",3.516440337,2.898034533,3.897199102,5.3244954,0.037564649,0,0
djnc7,djnch,"(28.370043847592193, -80.347452561934588)","(28.321374350062879, -80.330590681680135)","(0.0, 0.0)",3.516577497,2.4950534,3.133821367,4.8100514,0.716564937,0,0
djnch,djnbu,"(28.321374350062879, -80.330590681680135)","(28.297039601298223, -80.322159741552909)","(0.0, 0.0)",1.758340138,2.5979422,3.5110803,5.2216066,0.079350342,0,0
djnbu,djnbs,"(28.297039601298223, -80.322159741552909)","(28.248370103768909, -80.305297861298456)","(0.0, 0.0)",3.51678294,3.7039968,4.230658845,4.8229125,0.325700175,0,0
djnbs,djnbk,"(28.248370103768909, -80.305297861298456)","(28.199700606239595, -80.288435981044003)","(0.0, 0.0)",3.516919703,1.2346656,1.477097335,1.9163039,0.282920958,0,0
djnbk,djnbm,"(28.199700606239595, -80.288435981044003)","(28.17536585747494, -80.280005040916777)","(0.0, 0.0)",1.758511092,0,0.10031658,0.4629996,11.16033764,0,0
djnbm,djnbj,"(28.17536585747494, -80.280005040916777)","(28.151031108710281, -80.27157410078955)","(0.0, 0.0)",1.758545223,0,0.10031658,0.4629996,5.964696217,0,0
djnbj,dhyzv,"(28.151031108710281, -80.27157410078955)","(28.102361611180971, -80.254712220535097)","(0.0, 0.0)",3.517192751,0.445851467,0.755803977,1.3889988,1.213275924,0,0
dhyzv,dhyzt,"(28.102361611180971, -80.254712220535097)","(28.078026862416312, -80.246281280407885)","(0.0, 0.0)",1.758647496,1.3375544,2.06677877,3.2409972,0.050833341,0,0
dhyzt,dhyzw,"(28.078026862416312, -80.246281280407885)","(28.053692113651657, -80.237850340280659)","(0.0, 0.0)",1.758681547,2.229257333,3.377753563,5.0929956,0.040778795,0,0
dhyzw,dhyzq,"(28.053692113651657, -80.237850340280659)","(28.029357364887002, -80.229419400153432)","(0.0, 0.0)",1.758715578,3.0352196,4.314470347,6.156179867,0.273720151,0,0
dhyzq,dhyzn,"(28.029357364887002, -80.229419400153432)","(27.980687867357688, -80.212557519898979)","(0.0, 0.0)",3.51753316,3.7554412,4.87692912,6.43055,0.328288933,0,0
dhyzn,dhyyz,"(27.980687867357688, -80.212557519898979)","(27.932018369828373, -80.195695639644526)","(0.0, 0.0)",3.517669043,4.4756628,5.439387893,6.704920133,0.051340538,0,0
dhyyz,dhyyx,"(27.932018369828373, -80.195695639644526)","(27.883348872299059, -80.178833759390074)","(0.0, 0.0)",3.517804764,5.1958844,6.001846667,6.979290267,0.192203111,0,0
dhyyx,dhyyr,"(27.883348872299059, -80.178833759390074)","(27.859014123534404, -80.170402819262847)","(0.0, 0.0)",1.758953231,5.916106,6.56430544,7.2536604,0.112150401,0,0
dhyyr,dhzn0,"(27.859014123534404, -80.170402819262847)","(27.81034462600509, -80.153540939008394)","(0.0, 0.0)",3.518008042,6.6363276,7.126764213,7.528030533,0.260296853,0,0
dhzn0,dhzjb,"(27.81034462600509, -80.153540939008394)","(27.761675128475776, -80.136679058753941)","(0.0, 0.0)",3.518143358,7.0350217,8.740240244,9.131381,0.124511044,0,0
dhzjb,dhzj8,"(27.761675128475776, -80.136679058753941)","(27.713005630946462, -80.119817178499488)","(0.0, 0.0)",3.518278511,6.9578551,9.224675011,9.8516026,0.23665441,0,0
dhzj8,dhzj9,"(27.713005630946462, -80.119817178499488)","(27.688670882181807, -80.111386238372262)","(0.0, 0.0)",1.759189891,6.593457267,7.938156722,8.5912148,0.165314865,0,0
dhzj9,dhzj3,"(27.688670882181807, -80.111386238372262)","(27.664336133417152, -80.102955298245035)","(0.0, 0.0)",1.759223618,6.0961614,7.0607439,7.5623268,0.164588838,0,0
dhzj3,dhzj1,"(27.664336133417152, -80.102955298245035)","(27.640001384652493, -80.094524358117809)","(0.0, 0.0)",1.759257325,5.598865533,6.183331078,6.5334388,0.102649279,0,0
dhzj1,dhzhc,"(27.640001384652493, -80.094524358117809)","(27.591331887123182, -80.077662477863356)","(0.0, 0.0)",3.51861568,5.616013667,5.955165637,6.207624267,0.178517664,0,0
dhzhc,dhzhd,"(27.591331887123182, -80.077662477863356)","(27.542662389593868, -80.060800597608903)","(0.0, 0.0)",3.518750261,6.1476058,6.376247578,6.5848832,0.078467674,0,0
dhzhd,dhzh6,"(27.542662389593868, -80.060800597608903)","(27.493992892064554, -80.04393871735445)","(0.0, 0.0)",3.518884678,6.679197933,6.797329519,6.962142133,0.393339354,0,0
dhzh6,dhzh4,"(27.493992892064554, -80.04393871735445)","(27.464415529685464, -80.035108567583777)","(0.0, 0.0)",2.114660125,6.5334388,6.789279423,7.236512267,0.077380495,0,0
dhzh4,dhzh5,"(27.464415529685464, -80.035108567583777)","(27.424979046513347, -80.023335034556197)","(0.0, 0.0)",2.819604701,5.916106,6.461392823,7.365123267,0.027625111,0,0
dhzh5,dhz5g,"(27.424979046513347, -80.023335034556197)","(27.415119925720315, -80.020391651299306)","(0.0, 0.0)",0.704911503,6.0061337,6.572825919,7.4980213,0.061085105,0,0
dhz5g,dhz5e,"(27.415119925720315, -80.020391651299306)","(27.375683442548194, -80.008618118271741)","(0.0, 0.0)",2.819687287,6.5977443,7.014283176,7.6780767,0.022371433,0,0
dhz5e,dhz57,"(27.375683442548194, -80.008618118271741)","(27.326387838583045, -79.993901201987285)","(0.0, 0.0)",3.524701903,7.1893549,7.455740434,7.8581321,0.19805471,0,0
dhz57,dhz55,"(27.326387838583045, -79.993901201987285)","(27.286951355410928, -79.982127668959706)","(0.0, 0.0)",2.819835682,7.7809655,7.897197691,8.0381875,0.045659418,0,0
dhz55,dhz5h,"(27.286951355410928, -79.982127668959706)","(27.277092234617896, -79.979184285702814)","(0.0, 0.0)",0.704969213,7.8838543,8.622510143,8.8227146,0.03403018,0,0
dhz5h,dhz4u,"(27.277092234617896, -79.979184285702814)","(27.237655751445779, -79.967410752675249)","(0.0, 0.0)",2.81991798,6.66462202,7.642304469,8.60150368,0.143429981,0,0
dhz4u,dhz4s,"(27.237655751445779, -79.967410752675249)","(27.198219268273657, -79.955637219647684)","(0.0, 0.0)",2.819983744,6.00870592,6.424480786,8.80728128,0.216925991,0,0
dhz4s,dhz4k,"(27.198219268273657, -79.955637219647684)","(27.148923664308509, -79.940920303363214)","(0.0, 0.0)",3.525072056,5.718902467,6.651740506,8.685529533,0.172452732,0,0
dhz4k,dhz4m,"(27.148923664308509, -79.940920303363214)","(27.12920542272245, -79.935033536849431)","(0.0, 0.0)",1.410057539,5.101569667,6.965000156,8.145363333,0.091655125,0,0
dhz4m,dhz4j,"(27.12920542272245, -79.935033536849431)","(27.109487181136387, -79.929146770335649)","(0.0, 0.0)",1.410073934,4.887218,7.17006325,8.3854372,0.010251736,0,0
dhz4j,dhz1v,"(27.109487181136387, -79.929146770335649)","(27.07005069796427, -79.91737323730807)","(0.0, 0.0)",2.820197018,3.7811634,5.91353378,8.2825484,0.223969658,0,0
dhz1v,dhz1t,"(27.07005069796427, -79.91737323730807)","(27.020755093999121, -79.902656321023613)","(0.0, 0.0)",3.525338345,3.85833,5.04669564,7.7938266,0.113449626,0,0
dhz1t,dhz1m,"(27.020755093999121, -79.902656321023613)","(26.976773446712638, -79.89791728427835)","(0.0, 0.0)",3.053671296,5.007254933,5.819111871,7.528030533,0.014557298,0,0
dhz1m,dhz1j,"(26.976773446712638, -79.89791728427835)","(26.935826414920498, -79.895762500092303)","(0.0, 0.0)",2.833075173,4.184144533,5.505301031,7.965307933,0.432839895,0,0
dhz1j,dhz0v,"(26.935826414920498, -79.895762500092303)","(26.888054877829667, -79.893248585208582)","(0.0, 0.0)",3.305257224,3.8068856,5.498548953,8.3339928,0.10903115,0,0
dhz0v,dhz0y,"(26.888054877829667, -79.893248585208582)","(26.874405867232287, -79.892530323813233)","(0.0, 0.0)",0.944359771,3.8068856,5.988985567,8.359715,0.103171234,0,0
dhz0y,dhz0w,"(26.874405867232287, -79.892530323813233)","(26.847107846037524, -79.891093801022535)","(0.0, 0.0)",1.888720294,4.2184408,6.113309533,7.8709932,0.191267388,0,0
dhz0w,dhz0q,"(26.847107846037524, -79.891093801022535)","(26.806160814245384, -79.888939016836503)","(0.0, 0.0)",2.833082319,4.7328848,6.559161,7.7681044,0.169157527,0,0
dhz0q,dhz0n,"(26.806160814245384, -79.888939016836503)","(26.758389277154553, -79.886425101952781)","(0.0, 0.0)",3.305265552,4.3213296,6.4342246,8.5912148,0.281895511,0,0
dhz0n,dhxpy,"(26.758389277154553, -79.886425101952781)","(26.71744224536241, -79.884270317766735)","(0.0, 0.0)",2.833087195,3.1123862,6.136582,9.1828254,0.268265319,0,0
dhxpy,dhxpw,"(26.71744224536241, -79.884270317766735)","(26.670509110802552, -79.883096539328463)","(0.0, 0.0)",3.244489524,1.7491096,4.5638532,6.3276612,0.198786129,0,0
dhxpw,dhxpq,"(26.670509110802552, -79.883096539328463)","(26.628606391428523, -79.889963579562931)","(0.0, 0.0)",2.92691419,1.7491096,3.661126467,6.0961614,0.138472577,0,0
dhxpq,dhxpm,"(26.628606391428523, -79.889963579562931)","(26.610648083125366, -79.89290659680627)","(0.0, 0.0)",1.254398701,2.6493866,5.178736267,7.973882,0.042580002,0,0
dhxpm,dhxpj,"(26.610648083125366, -79.89290659680627)","(26.58670367205449, -79.896830619797385)","(0.0, 0.0)",1.67253804,3.7811634,6.0667646,7.5623268,0.103833239,0,0
dhxpj,dhxnv,"(26.58670367205449, -79.896830619797385)","(26.538814849912743, -79.904678665779628)","(0.0, 0.0)",3.34509814,4.6042738,6.06162016,7.5108824,0.39258202,0,0
dhxnv,dhxnt,"(26.538814849912743, -79.904678665779628)","(26.496912130538711, -79.911545706014081)","(0.0, 0.0)",2.926984978,6.044717,6.60031652,7.2536604,0.174421768,0,0
dhxnt,dhxnm,"(26.496912130538711, -79.911545706014081)","(26.455009411164681, -79.918412746248549)","(0.0, 0.0)",2.927007449,6.4819944,7.21250488,8.8484368,0.052602141,0,0
dhxnm,dhxnj,"(26.455009411164681, -79.918412746248549)","(26.407120589022934, -79.926260792230792)","(0.0, 0.0)",3.345178855,4.4499406,6.553159153,9.4143252,0.42835588,0,0
dhxnj,dhxjv,"(26.407120589022934, -79.926260792230792)","(26.366828824387689, -79.934188333488606)","(0.0, 0.0)",2.827599237,3.969792867,6.186053004,8.119641133,0.184456085,0,0
dhxjv,dhxju,"(26.366828824387689, -79.934188333488606)","(26.350481470823318, -79.938191851755292)","(0.0, 0.0)",1.1566941,5.744624667,7.10776517,8.428307533,0.056101536,0,0
dhxju,dhxjs,"(26.350481470823318, -79.938191851755292)","(26.317786763694581, -79.946198888288691)","(0.0, 0.0)",2.31341073,6.7906608,7.367573,8.0767708,0.150307705,0,0
dhxjs,dhxjk,"(26.317786763694581, -79.946198888288691)","(26.276918379783655, -79.956207683955427)","(0.0, 0.0)",2.891805621,6.7134942,7.183843,7.4337158,0.120507564,0,0
dhxjk,dhxjh,"(26.276918379783655, -79.956207683955427)","(26.227876319090548, -79.968218238755512)","(0.0, 0.0)",3.470228583,4.1412742,5.830977767,6.5848832,0.052269017,0,0
dhxjh,dhxhu,"(26.227876319090548, -79.968218238755512)","(26.187007935179622, -79.978227034422247)","(0.0, 0.0)",2.891908625,1.9806094,4.860424042,6.8421052,0.073103614,0,0
dhxhu,dhxhg,"(26.187007935179622, -79.978227034422247)","(26.170660581615252, -79.982230552688932)","(0.0, 0.0)",1.15677654,1.2346656,4.610515216,7.9224376,0.16255149,0,0
dhxhg,dhxhe,"(26.170660581615252, -79.982230552688932)","(26.146139551268696, -79.988235830088982)","(0.0, 0.0)",1.735178824,1.0031658,4.358652008,7.973882,0.176783071,0,0
dhxhe,dhxh7,"(26.146139551268696, -79.988235830088982)","(26.097097490575589, -80.000246384889067)","(0.0, 0.0)",3.470408052,0.7459438,4.155694221,8.2825484,0.046409459,0,0
dhxh7,dhxh5,"(26.097097490575589, -80.000246384889067)","(26.056229106664663, -80.010255180555802)","(0.0, 0.0)",2.892057999,0.1800554,3.561445447,7.7938266,0.185272502,0,0
dhxh5,dhx5g,"(26.056229106664663, -80.010255180555802)","(26.015360722753741, -80.020263976222537)","(0.0, 0.0)",2.892104569,4.7071626,6.700138442,8.6426592,0.085533883,0,0
dhx5g,dhx5f,"(26.015360722753741, -80.020263976222537)","(25.990839692407185, -80.026269253622573)","(0.0, 0.0)",1.735285074,6.2247724,7.667359117,9.2342698,0.169428248,0,0
dhx5f,dhx5d,"(25.990839692407185, -80.026269253622573)","(25.970782844387756, -80.025116152135709)","(0.0, 0.0)",1.388034749,3.601108,5.71071813,8.6683814,0.19831629,0,0
dhx5d,dhx5e,"(25.970782844387756, -80.025116152135709)","(25.958899673150512, -80.021961291515495)","(0.0, 0.0)",0.844350788,3.2924416,6.419793444,9.131381,0.058807332,0,0
dhx5e,dhx57,"(25.958899673150512, -80.021961291515495)","(25.923250159438776, -80.012496709654854)","(0.0, 0.0)",2.533079931,3.4467748,6.380820413,8.5397704,0.050856938,0,0
dhx57,dhx55,"(25.923250159438776, -80.012496709654854)","(25.875717474489797, -79.999877267173986)","(0.0, 0.0)",3.377504178,4.3984962,6.344809333,8.359715,0.007429086,0,0
dhx55,dhx4g,"(25.875717474489797, -79.999877267173986)","(25.828184789540817, -79.987257824693131)","(0.0, 0.0)",3.377577543,2.3921646,6.044717,8.874159,0.09330404,0,0
dhx4g,dhx4s,"(25.828184789540817, -79.987257824693131)","(25.792535275829081, -79.97779324283249)","(0.0, 0.0)",2.533231246,1.6976652,5.029859291,8.4626038,0.401531811,0,0
dhx4s,dhx4k,"(25.792535275829081, -79.97779324283249)","(25.745002590880102, -79.965173800351621)","(0.0, 0.0)",3.377705697,4.0898298,5.055581491,6.8678274,0.03077104,0,0
dhx4k,dhx4h,"(25.745002590880102, -79.965173800351621)","(25.697469905931122, -79.952554357870767)","(0.0, 0.0)",3.377778794,3.7554412,4.94895128,6.7392164,0.142529737,0,0
dhx4h,dhx1u,"(25.697469905931122, -79.952554357870767)","(25.661820392219386, -79.943089776010126)","(0.0, 0.0)",2.533382007,2.8037198,6.077870058,8.359715,0.266389964,0,0
dhx1u,dhx1v,"(25.661820392219386, -79.943089776010126)","(25.626170878507654, -79.933625194149485)","(0.0, 0.0)",2.533423027,4.0126632,6.736358378,8.6683814,0.209482015,0,0
dhx1v,dhx1t,"(25.626170878507654, -79.933625194149485)","(25.614287707270407, -79.930470333529257)","(0.0, 0.0)",0.844483451,3.8840522,6.2210978,9.3628808,0.027674877,0,0
dhx1t,dhx1m,"(25.614287707270407, -79.930470333529257)","(25.566755022321427, -79.917850891048403)","(0.0, 0.0)",3.377979301,3.472497,6.5940697,10.1345468,0.136026355,0,0
dhx1m,dhx1j,"(25.566755022321427, -79.917850891048403)","(25.531105508609695, -79.908386309187762)","(0.0, 0.0)",2.53353221,7.1507716,8.613429427,10.8290462,0.020856212,0,0
dhx1j,dhx0v,"(25.531105508609695, -79.908386309187762)","(25.483572823660715, -79.895766866706907)","(0.0, 0.0)",3.378106508,6.0189948,8.923524838,11.4721012,0.290988935,0,0
dhx0v,dhx0y,"(25.483572823660715, -79.895766866706907)","(25.459806481186224, -79.889457145466466)","(0.0, 0.0)",1.68908047,1.8777206,6.804950911,9.903047,0.098529945,0,0
dhx0y,dhx0w,"(25.459806481186224, -79.889457145466466)","(25.436040138711736, -79.883147424226038)","(0.0, 0.0)",1.689098596,4.8357736,7.50573796,10.160269,0.036462604,0,0
dhx0w,dhx0q,"(25.436040138711736, -79.883147424226038)","(25.400390625, -79.873682842365398)","(0.0, 0.0)",2.533681852,7.8195488,8.31084282,10.0573802,0.030679618,0,0
dhx0q,dhx0n,"(25.400390625, -79.873682842365398)","(25.356189843406415, -79.876470704998198)","(0.0, 0.0)",3.059795509,5.0672734,5.92382266,6.6106054,0.215472947,0,0
dhx0n,dhrpy,"(25.356189843406415, -79.876470704998198)","(25.311989061812831, -79.879258567631013)","(0.0, 0.0)",3.059799131,3.215275,4.0126632,4.5528294,0.466643678,0,0
dhrpy,dhrpw,"(25.311989061812831, -79.879258567631013)","(25.267788280219246, -79.882046430263813)","(0.0, 0.0)",3.059802749,4.372774,4.84220415,5.0929956,0.242796836,0,0
dhrpw,dhrpq,"(25.267788280219246, -79.882046430263813)","(25.223587498625662, -79.884834292896613)","(0.0, 0.0)",3.059806362,4.5271072,5.659598506,5.9932726,0.37447103,0,0
dhrpq,dhrpn,"(25.223587498625662, -79.884834292896613)","(25.179386717032077, -79.887622155529428)","(0.0, 0.0)",3.05980997,4.3984962,5.321994631,5.5559952,0.203054083,0,0
dhrpn,dhrny,"(25.179386717032077, -79.887622155529428)","(25.135185935438493, -79.890410018162228)","(0.0, 0.0)",3.059813574,5.4788286,6.482637455,6.8292441,0.308520092,0,0
dhrny,dhrnt,"(25.135185935438493, -79.890410018162228)","(25.090985153844908, -79.893197880795043)","(0.0, 0.0)",3.059817173,6.57845265,7.83498212,8.39186775,0.0966612,0,0
dhrnt,dhrnm,"(25.090985153844908, -79.893197880795043)","(25.046784372251324, -79.895985743427843)","(0.0, 0.0)",3.059820768,6.02542535,6.95013844,7.62020175,0.200956246,0,0
dhrnm,dhrnj,"(25.046784372251324, -79.895985743427843)","(25.002583590657739, -79.898773606060644)","(0.0, 0.0)",3.059824358,4.9000791,5.8958957,6.7134942,0.253154964,0,0
dhrnj,dhrjv,"(25.002583590657739, -79.898773606060644)","(24.958382809064155, -79.901561468693458)","(0.0, 0.0)",3.059827943,4.3984962,5.1885352,5.9546893,0.315714707,0,0
dhrjv,dhrjt,"(24.958382809064155, -79.901561468693458)","(24.91418202747057, -79.904349331326259)","(0.0, 0.0)",3.059831524,4.7843292,5.13800945,5.5688563,0.156163961,0,0
dhrjt,dhrjm,"(24.91418202747057, -79.904349331326259)","(24.869981245876986, -79.907137193959059)","(0.0, 0.0)",3.0598351,5.101569667,5.306918563,5.560282233,0.339453866,0,0
dhrjm,dhrjk,"(24.869981245876986, -79.907137193959059)","(24.842434578490977, -79.938040395216987)","(0.0, 0.0)",2.716658901,5.1187178,5.24604269,5.4145231,0.395737985,0,0
dhrjk,dhrjh,"(24.842434578490977, -79.938040395216987)","(24.825938106503365, -79.968246630816722)","(0.0, 0.0)",2.21118251,5.135865933,5.185166817,5.268763967,0.291240954,0,0
dhrjh,dhrj5,"(24.825938106503365, -79.968246630816722)","(24.8160402233108, -79.986370372176552)","(0.0, 0.0)",1.326813311,5.6974673,5.769275108,5.87109215,0.012969933,0,0
dhrj5,dhrj4,"(24.8160402233108, -79.986370372176552)","(24.792945162528145, -80.028659102016164)","(0.0, 0.0)",3.096200285,6.1861891,6.336020915,6.522721217,0.157244331,0,0
dhrj4,dhrhf,"(24.792945162528145, -80.028659102016164)","(24.783047279335577, -80.046782843376008)","(0.0, 0.0)",1.327072596,5.916106,6.305233247,7.287956667,0.01829897,0,0
dhrhf,dhrhc,"(24.783047279335577, -80.046782843376008)","(24.76985010174549, -80.07094783185579)","(0.0, 0.0)",1.769551029,5.6717451,6.34417756,8.0896319,0.167884751,0,0
dhrhc,dhrhb,"(24.76985010174549, -80.07094783185579)","(24.746755040962832, -80.113236561695402)","(0.0, 0.0)",3.097046588,5.5945785,6.38804068,8.1153541,0.292365064,0,0
dhrhb,dhrh8,"(24.746755040962832, -80.113236561695402)","(24.740156452167788, -80.125319055935293)","(0.0, 0.0)",0.8849481,6.7392164,7.213362287,8.1282152,0.005723041,0,0
dhrh8,dhqux,"(24.740156452167788, -80.125319055935293)","(24.720360685782655, -80.161566538654967)","(0.0, 0.0)",2.655051209,7.0864661,8.062194887,8.7198258,0.20927238,0,0
dhqux,dhquq,"(24.720360685782655, -80.161566538654967)","(24.697265625, -80.203855268494578)","(0.0, 0.0)",3.097951794,6.517362425,8.303815147,9.391818275,0.205462999,0,0
dhquq,dhqum,"(24.697265625, -80.203855268494578)","(24.697265625, -80.245708650210631)","(0.0, 0.0)",2.628012075,7.051098075,8.696170563,9.552582025,0.239660897,0,0
dhqum,dhquk,"(24.697265625, -80.245708650210631)","(24.697265625, -80.290177868283948)","(0.0, 0.0)",2.792262828,7.584833725,9.088525977,9.713345775,0.016626869,0,0
dhquk,dhqu7,"(24.697265625, -80.290177868283948)","(24.697265625, -80.33203125)","(0.0, 0.0)",2.628012075,8.118569375,9.480881392,9.874109525,0.102651905,0,0
dhqu7,dhque,"(24.697265625, -80.33203125)","(24.698162468112244, -80.335618622448976)","(0.0, 0.0)",0.233626005,7.7037989,8.933396614,9.63939445,0.014501122,0,0
dhque,dhqud,"(24.698162468112244, -80.335618622448976)","(24.708924585459183, -80.378667091836732)","(0.0, 0.0)",2.803390081,7.3951325,8.448349414,10.06381075,0.19640676,0,0
dhqud,dhqu9,"(24.708924585459183, -80.378667091836732)","(24.719686702806122, -80.421715561224488)","(0.0, 0.0)",2.803164852,8.0253264,9.74779515,11.0091016,0.16021214,0,0
